SexInsured,Female,VehicleType,PC,Clm_Count,Exp_weights,LNWEIGHT,NCD,AgeCat,AutoAge0,AutoAge1,AutoAge2,AutoAge,VAgeCat,VAgecat1
U,0,G,0,0,0.785763176,-0.241099835,0,0,0,0,0,0,5,5
U,0,G,0,0,0.752908967,-0.283810953,0,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,5,5
U,0,G,0,0,0.637919233,-0.449543597,20,0,0,0,0,0,5,5
U,0,G,0,0,0.654346338,-0.424118499,20,0,0,0,0,0,5,5
U,0,G,0,0,0.257357974,-1.357287268,0,0,0,0,0,0,5,5
U,0,G,0,0,0.618754278,-0.480047051,0,0,0,0,0,0,5,5
U,0,G,0,0,0.788501027,-0.23762157,0,0,0,0,0,0,5,5
U,0,G,0,0,0.484599589,-0.724432318,10,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,5,5
U,0,G,0,0,0.971937029,-0.028464261,10,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.136892539,-1.988559045,10,0,0,0,0,0,5,5
U,0,G,0,0,0.681724846,-0.383129154,0,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.714579055,-0.336061643,0,0,0,0,0,0,5,5
U,0,G,0,0,0.292950034,-1.227753216,10,0,0,0,0,0,5,5
U,0,G,0,0,0.643394935,-0.440996536,20,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.599589322,-0.511510321,0,0,0,0,0,0,5,5
U,0,G,0,0,0.180698152,-1.710927309,0,0,0,0,0,0,5,5
U,0,G,0,0,0.906228611,-0.098463675,0,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,5,5
U,0,G,0,0,0.966461328,-0.034113994,0,0,0,0,0,0,5,5
U,0,G,0,0,0.651608487,-0.428311377,20,0,0,0,0,0,5,5
U,0,G,0,0,0.944558522,-0.057037634,20,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,0,0,0,0,0,0,5,5
U,0,G,0,0,0.665297741,-0.407520607,0,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,10,0,0,0,0,0,5,5
U,0,G,0,0,0.183436003,-1.695889431,20,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,5,5
U,0,G,0,0,0.982888433,-0.017259662,0,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,5,5
U,0,G,0,0,0.449007529,-0.800715623,0,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,0,0,0,0,0,0,5,5
U,0,G,0,0,0.87063655,-0.138530668,0,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,5,5
U,0,G,0,0,0.643394935,-0.440996536,0,0,0,0,0,0,5,5
U,0,G,0,0,0.988364134,-0.011704092,0,0,0,0,0,0,1,2
U,0,G,0,0,0.435318275,-0.831677848,10,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,0,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,5,5
U,0,G,0,0,0.27652293,-1.285461534,10,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,10,0,0,0,0,0,5,5
U,0,G,0,0,0.583162218,-0.539289885,0,0,0,0,0,0,5,5
U,0,G,0,0,0.498288843,-0.696575364,20,0,0,0,0,0,5,5
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,5,5
U,0,G,0,0,0.561259411,-0.577572071,0,0,0,0,0,0,5,5
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,5,5
U,0,G,0,0,0.435318275,-0.831677848,0,0,0,0,0,0,5,5
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,5,5
U,0,G,0,0,0.960985626,-0.039795827,20,0,0,0,0,0,5,5
U,0,G,0,0,0.999315537,-0.000684697,0,0,0,0,0,0,5,5
U,0,G,0,0,0.216290212,-1.531134198,10,0,0,0,0,0,5,5
U,0,G,0,0,0.503764545,-0.685646293,0,0,0,0,0,0,5,5
U,0,G,0,0,0.183436003,-1.695889431,0,0,0,0,0,0,5,5
U,0,G,0,0,0.914442163,-0.089441058,10,0,0,0,0,0,5,5
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,5,5
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,5,5
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,5,5
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,5,5
U,0,G,0,0,0.405201917,-0.903369777,20,0,0,0,0,0,5,5
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,5,5
U,0,G,0,0,0.350444901,-1.048551787,20,0,0,0,0,0,5,5
U,0,G,0,0,0.065708419,-2.72252822,20,0,0,0,0,0,5,5
U,0,G,0,0,0.41889117,-0.870144129,0,0,0,0,0,0,5,5
U,0,G,0,0,0.41889117,-0.870144129,0,0,0,0,0,0,5,5
U,0,G,0,0,0.391512663,-0.93773742,20,0,0,0,0,0,5,5
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,5,5
U,0,G,0,0,0.914442163,-0.089441058,10,0,0,0,0,0,5,5
U,0,G,0,0,0.323066393,-1.129897426,10,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,5,5
U,0,G,0,0,0.202600958,-1.596516957,10,0,0,0,0,0,5,5
U,0,G,0,1,0.90349076,-0.101489396,0,0,0,0,0,0,5,5
U,0,G,0,0,0.818617385,-0.200138477,0,0,0,0,0,0,5,5
U,0,G,0,0,0.807665982,-0.213606694,0,0,0,0,0,0,5,5
U,0,G,0,0,0.550308008,-0.597277143,0,0,0,0,0,0,5,5
U,0,G,0,0,0.145106092,-1.930290137,10,0,0,0,0,0,5,5
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,5,5
U,0,G,0,0,0.744695414,-0.294779984,10,0,0,0,0,0,5,5
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,5,5
U,0,G,0,0,0.752908967,-0.283810953,10,0,0,0,0,0,5,5
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,5,5
U,0,G,0,0,0.539356605,-0.617378322,0,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,10,0,0,0,0,0,5,5
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,5,5
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,5,5
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,5,5
U,0,G,0,0,0.145106092,-1.930290137,10,0,0,0,0,0,5,5
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,5,5
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,5,5
U,0,G,0,0,0.251882272,-1.378793474,10,0,0,0,0,0,5,5
U,0,G,0,0,0.150581793,-1.893248865,0,0,0,0,0,0,5,5
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,5,5
U,0,G,0,0,0.714579055,-0.336061643,10,0,0,0,0,0,5,5
U,0,G,0,0,0.421629021,-0.863629448,0,0,0,0,0,0,5,5
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,5,5
U,0,G,0,0,0.826830938,-0.190155033,0,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,5,5
U,0,G,0,0,0.142368241,-1.949338332,0,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,0,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,5,5
U,0,G,0,0,0.254620123,-1.367982557,0,0,0,0,0,0,5,5
U,0,G,0,0,0.158795346,-1.84013904,10,0,0,0,0,0,5,5
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,5,5
U,0,G,0,0,0.123203285,-2.093919561,20,0,0,0,0,0,5,5
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,5,5
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,5,5
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.544832307,-0.607277226,0,0,0,0,0,0,5,5
U,0,G,0,0,0.06844627,-2.681706226,10,0,0,0,0,0,5,5
U,0,G,0,0,0.654346338,-0.424118499,0,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,10,0,0,0,0,0,4,4
U,0,G,0,0,0.561259411,-0.577572071,0,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,5,5
U,0,G,0,0,0.498288843,-0.696575364,0,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,0,0,0,0,0,0,5,5
U,0,G,0,0,0.084873374,-2.466594846,10,0,0,0,0,0,5,5
U,0,G,0,0,0.041067762,-3.19253185,20,0,0,0,0,0,5,5
U,0,G,0,0,0.936344969,-0.065771314,10,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,5,5
U,0,G,0,0,0.251882272,-1.378793474,0,0,0,0,0,0,5,5
U,0,G,0,0,0.06844627,-2.681706226,10,0,0,0,0,0,5,5
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,3,3
U,0,G,0,0,0.996577687,-0.003428183,50,0,0,0,0,0,5,5
U,0,G,0,0,0.950034223,-0.051257271,0,0,0,0,0,0,5,5
U,0,G,0,0,0.38329911,-0.958939628,10,0,0,0,0,0,5,5
U,0,G,0,0,0.985626283,-0.014478019,0,0,0,0,0,0,5,5
U,0,G,0,0,0.27926078,-1.275609237,0,0,0,0,0,0,5,5
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,5,5
U,0,G,0,0,0.413415469,-0.883302214,0,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,5,5
U,0,G,0,0,0.952772074,-0.048379571,0,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,0,0,0,0,0,0,5,5
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,5,5
U,0,G,0,0,0.479123888,-0.735796077,20,0,0,0,0,0,5,5
U,0,G,0,0,0.503764545,-0.685646293,10,0,0,0,0,0,5,5
U,0,G,0,0,0.503764545,-0.685646293,10,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,0,0,0,0,0,0,5,5
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,0,0,0,0,0,0,5,5
U,0,G,0,0,0.741957563,-0.29846323,20,0,0,0,0,0,5,5
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,5,5
U,0,G,0,0,0.03559206,-3.335632693,10,0,0,0,0,0,5,5
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,5,5
U,0,G,0,0,0.876112252,-0.132261055,0,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,5,5
U,0,G,0,0,0.83504449,-0.180270274,10,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,5,5
U,0,G,0,1,0.876112252,-0.132261055,0,0,0,0,0,0,5,5
U,0,G,0,1,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.65982204,-0.415785117,0,0,0,0,0,0,5,5
U,0,G,0,0,0.41889117,-0.870144129,0,0,0,0,0,0,5,5
U,0,G,0,0,0.062970568,-2.765087835,0,0,0,0,0,0,5,5
U,0,G,0,0,0.788501027,-0.23762157,10,0,0,0,0,0,4,4
U,0,G,0,0,0.919917865,-0.083470891,0,0,0,0,0,0,5,5
U,0,G,0,0,0.443531828,-0.812985715,0,0,0,0,0,0,4,4
U,0,G,0,0,0.845995893,-0.167240774,0,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,0,0,0,0,0,0,5,5
U,0,G,0,0,0.744695414,-0.294779984,0,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.490075291,-0.713196245,0,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,5,5
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,5,5
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,10,0,0,0,0,0,5,5
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,5,5
U,0,G,0,0,0.019164956,-3.954671902,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,5,5
U,0,G,0,0,0.334017796,-1.096561006,0,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,5,5
U,0,G,0,0,0.41615332,-0.87670153,0,0,0,0,0,0,5,5
U,0,G,0,0,0.574948665,-0.55347452,0,0,0,0,0,0,5,5
U,0,G,0,0,0.752908967,-0.283810953,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,5,5
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,0,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.468172485,-0.758918494,20,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.673511294,-0.395250515,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,5,5
U,0,G,0,0,0.848733744,-0.164009753,0,0,0,0,0,0,4,4
U,0,G,0,0,0.150581793,-1.893248865,30,0,0,0,0,0,4,4
U,0,G,0,0,0.980150582,-0.020049064,0,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,5,5
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,10,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,1,0.733744011,-0.30959507,0,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,1,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.936344969,-0.065771314,10,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.06844627,-2.681706226,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.427104723,-0.850726043,0,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,4,4
U,0,G,0,0,0.635181383,-0.453844679,0,0,0,0,0,0,5,5
U,0,G,0,0,0.585900068,-0.534606036,0,0,0,0,0,0,4,4
U,0,G,0,0,0.856947296,-0.15437886,0,0,0,0,0,0,5,5
U,0,G,0,0,0.454483231,-0.788594262,0,0,0,0,0,0,5,5
U,0,G,0,0,0.334017796,-1.096561006,10,0,0,0,0,0,5,5
U,0,G,0,0,0.640657084,-0.445260935,0,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,0,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,1,0.334017796,-1.096561006,10,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.511978097,-0.669473434,0,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,5,5
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.76386037,-0.269370269,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.654346338,-0.424118499,10,0,0,0,0,0,5,5
U,0,G,0,0,0.194387406,-1.637902174,0,0,0,0,0,0,4,4
U,0,G,0,0,0.982888433,-0.017259662,0,0,0,0,0,0,4,4
U,0,G,0,0,0.199863108,-1.610122609,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.566735113,-0.567863257,0,0,0,0,0,0,4,4
U,0,G,0,0,0.120465435,-2.116392417,0,0,0,0,0,0,4,4
U,0,G,0,0,0.796714579,-0.227258783,0,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,0,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,0,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.27652293,-1.285461534,0,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,10,0,0,0,0,0,5,5
U,0,G,0,0,0.90349076,-0.101489396,0,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,0,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.484599589,-0.724432318,20,0,0,0,0,0,4,4
U,0,G,0,1,0.999315537,-0.000684697,20,0,0,0,0,0,3,3
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,0,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,10,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,10,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.301163587,-1.200101685,10,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,10,0,0,0,0,0,4,4
U,0,G,0,0,0.235455168,-1.446234754,20,0,0,0,0,0,4,4
U,0,G,0,0,0.832306639,-0.183554349,10,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,0,0,0,0,0,0,4,4
U,0,G,0,0,0.164271047,-1.806237488,0,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.840520192,-0.173734303,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.826830938,-0.190155033,10,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.996577687,-0.003428183,0,0,0,0,0,0,4,4
U,0,G,0,0,0.199863108,-1.610122609,0,0,0,0,0,0,4,4
U,0,G,0,0,0.750171116,-0.287453944,20,0,0,0,0,0,4,4
U,0,G,0,0,0.246406571,-1.40077238,0,0,0,0,0,0,4,4
U,0,G,0,0,0.205338809,-1.583093937,20,0,0,0,0,0,4,4
U,0,G,0,0,0.227241615,-1.481741443,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,0,0,0,0,0,0,4,4
U,0,G,0,0,0.668035592,-0.403413825,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,0,0,0,0,0,0,4,4
U,0,G,0,0,0.134154689,-2.008761753,10,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,10,0,0,0,0,0,4,4
U,0,G,0,0,0.572210815,-0.558247799,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.5229295,-0.648308623,20,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.476386037,-0.741526751,10,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,4,4
U,0,G,0,0,0.980150582,-0.020049064,0,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.711841205,-0.33990042,0,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.55578371,-0.587376072,10,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.509240246,-0.674835377,10,0,0,0,0,0,4,4
U,0,G,0,0,0.410677618,-0.889946757,20,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,10,0,0,0,0,0,4,4
U,0,G,0,0,0.125941136,-2.071940654,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,10,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.646132786,-0.436750246,0,0,0,0,0,0,3,3
U,0,G,0,0,0.251882272,-1.378793474,10,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.569472964,-0.563043971,0,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,0,0,0,0,0,0,4,4
U,0,G,0,0,0.761122519,-0.272960937,0,0,0,0,0,0,4,4
U,0,G,0,0,0.758384668,-0.276564544,0,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,0,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,0,0,0,0,0,0,5,5
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.881587954,-0.126030505,0,0,0,0,0,0,4,4
U,0,G,0,1,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.106776181,-2.237020405,20,0,0,0,0,0,4,4
U,0,G,0,0,0.643394935,-0.440996536,0,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,0,0,0,0,0,0,4,4
U,0,G,0,0,0.161533196,-1.823044607,0,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
